5.000000000000000000e-01 5.016989359895864808e-01
5.000000000000000000e-01 1.501664872110096915e+00
5.000000000000000000e-01 2.501596744351115120e+00
5.000000000000000000e-01 3.501494552712644648e+00
5.000000000000000000e-01 4.501358297194681946e+00
5.000000000000000000e-01 5.501187977797229678e+00
5.000000000000000000e-01 6.500983594520286957e+00
5.000000000000000000e-01 7.500745147363853782e+00
5.000000000000000000e-01 8.500472636327929266e+00
5.000000000000000000e-01 9.500166061412516072e+00
